Approximate vocal-track candidates from CLAP text/audio contrast
Database: C:\db\abstracted.sqlite
Tracks with CLAP embeddings: 61355
Threshold: top 5% score >= -0.033566
Selected: 3068
Score = max(vocal prompt similarity) - max(instrumental prompt similarity)

score	id	title	maest_top_labels	path
0.086843	19757	WHOBEJAZZZ - Feline the 3rd	Trip Hop, Conscious, Jazzy Hip-Hop	M:/Volumes/Abstracted/10001-20000/WHOBEJAZZZ - Feline the 3rd.wav
0.086732	23743	GOLFOS - TUSSI ROLL (DJ TOOL)	House, Bassline, Techno	M:/Volumes/Abstracted/20001-30000/GOLFOS - TUSSI ROLL (DJ TOOL).flac
0.086435	59478	RÜFÜS - No Place (Club Edit)	Neo Trance, Progressive House, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - SOLACE REMIXES VOL. 1 [2018]/02 - RÜFÜS - No Place (Club Edit).mp3
0.086116	29851	Yuma - Smek (SIS Remix)	Deep House, House, Neo Trance	M:/Volumes/Abstracted/20001-30000/Yuma - Smek (SIS Remix) [Crosstown Rebels].aiff
0.086023	27880	Shcaa - When Eternity	Experimental, Electroacoustic, Ambient	M:/Volumes/Abstracted/20001-30000/Shcaa - When Eternity.flac
0.086005	49132	Marina Verdi - B Shamanwoman (Original Version)	House, Deep House, Dubstep	M:/Volumes/Avantgarde/MP3/Metanoia - Barac, Marina Verdi [2020]/02 - Marina Verdi - B Shamanwoman (Original Version).mp3
0.085310	6207	Murcof - Underwater Lament	Ambient, Experimental, Dark Ambient	M:/Volumes/Abstracted/00001-10000/Murcof - Underwater Lament.flac
0.084935	21172	Beck Cellphone s Dead Ricardo Villalobos	Tech House, Minimal, House	M:/Volumes/Abstracted/20001-30000/Beck Cellphone s Dead Ricardo Villalobos.wav
0.084630	21985	Quartz - Cosmic Horror	Drum n Bass, Halftime, Dubstep	M:/Volumes/Abstracted/20001-30000/Cosmic Horror.flac
0.084449	6088	Molisans Brothers - Transformation Aineli (Markus Fix remix)	Techno, House, Deep House	M:/Volumes/Abstracted/00001-10000/Molisans Brothers - Transformation Aineli (Markus Fix remix).wav
0.084279	43838	Kerri Chandler (Official) - answer - first draft	Deep House, House, Garage House	M:/Volumes/Albums/Kerri Chandler (Official) - Dad Giveaway 05/Kerri Chandler (Official) - Dad Giveaway - 68 answer - first draft.aiff
0.083997	8426	Sweely - Dangerous Games	Funk, House, Nu-Disco	M:/Volumes/Abstracted/00001-10000/Sweely - Dangerous Games.flac
0.083978	20775	ANOTR - Vertigo	House, Neo Soul, Broken Beat	M:/Volumes/Abstracted/20001-30000/ANOTR - Vertigo (Original Mix).wav
0.083978	43243	ANOTR - Vertigo	House, Neo Soul, Broken Beat	M:/Volumes/Albums/ANOTR/ANOTR, Abel Balder   Vertigo.flac
0.083295	30474	Baby Ford - Gravy Train (Acappella)	Experimental, Abstract, Ambient	M:/Volumes/Abstracted/30001-40000/02. Gravy Train (Acappella).flac
0.083244	22364	Debbie Doe - nu ma omorati	Experimental, House, Deep House	M:/Volumes/Abstracted/20001-30000/Debbie Doe - nu ma omorati.wav
0.083214	20705	Andre Zimmer - Synthetic Station	Trance, Euro House, House	M:/Volumes/Abstracted/20001-30000/Andre Zimmer - Synthetic Station [BT018].flac
0.083069	34189	DJ Juanito - Feels so Good	House, Euro House, Trance	M:/Volumes/Abstracted/30001-40000/DJ Juanito - Feels so Good.flac
0.082908	5781	153087 - Method Man - Da Rockwilder	Gangsta, Thug Rap, G-Funk	M:/Volumes/Abstracted/00001-10000/Method Man - Da Rockwilder.flac
0.082548	16690	Barac - One Who Can See In The Dark	House, Tech House, Minimal	M:/Volumes/Abstracted/10001-20000/One Who Can See In The Dark.flac
0.082440	32867	Blaze - Do You Remember House? (feat. Palmer Brown) [Bob Sinclar & The Cube Guys Extended Remix]	House, Tech House, Electro House	M:/Volumes/Abstracted/30001-40000/Blaze Do You Remember House feat Palmer Brown Bob Sinclar & The.aiff
0.082280	26859	Peter Tosh - Legalize It 7 Inch	Roots Reggae, Dub, Reggae	M:/Volumes/Abstracted/20001-30000/Peter Tosh - Legalize It 7 inch.flac
0.082214	58169	Zigan Aldi - Seems to Be	Downtempo, Deep House, House	M:/Volumes/Avantgarde/MP3/Various Artists - PEREGRINE FALCON [2018]/03 - Zigan Aldi - Seems to Be.mp3
0.082167	61443	Sonny Fodera, Gene Farris - We Work It (GAWP Remix)	Tech House, House, Bassline	M:/Volumes/Avantgarde/MP3/Various Artists - We Work It (Remixes)/04 - Sonny Fodera, Gene Farris - We Work It (GAWP Remix).mp3
0.082131	17049	Pit Spector - Layback	Deep House, Techno, House	M:/Volumes/Abstracted/10001-20000/Pit Spector - Layback.flac
0.081924	35505	Invasion - Abdução	Psy-Trance, Progressive Trance, Goa Trance	M:/Volumes/Abstracted/30001-40000/Invasion - Abdução.flac
0.081590	9534	Vilod - Schalen Geschmack	Experimental, Free Improvisation, Experimental	M:/Volumes/Abstracted/00001-10000/Vilod - The Clouds Know - 07 Schalen Geschmack.flac
0.081436	32775	Bernard Badie - More Than Friends	House, Deep House, Garage House	M:/Volumes/Abstracted/30001-40000/Bernard Badie - More Than Friends.flac
0.081152	32159	Alton Miller - Possibilities	Deep House, House, Future Jazz	M:/Volumes/Abstracted/30001-40000/Alton Miller - Possibilities.flac
0.080974	2611	DJ Fuckoff - Fuck a lil mo'	Jungle, Breakbeat, Electro	M:/Volumes/Abstracted/00001-10000/DJ Fuckoff - Fuck a lil mo'.flac
0.080953	26057	Move D - A.H. Lysergic Acid Diethylamide (50th Anniversary Ov LSD Mix)	Experimental, Ambient, Industrial	M:/Volumes/Abstracted/20001-30000/Move D A H Lysergic Acid Diethylamide 50th Anniversary Ov LSD Mix.flac
0.080692	30022	Bjarki - I Wanna Go Bang	Techno, Acid, Hard Techno	M:/Volumes/Abstracted/30001-40000/01 - I Wanna Go Bang.flac
0.080529	28603	The Beneficiaries - People	Dub, Experimental, Dub	M:/Volumes/Abstracted/20001-30000/The Beneficiaries - People.flac
0.080115	30895	The Frozen Autumn - Told You At Once	Darkwave, Synthwave, Synth-pop	M:/Volumes/Abstracted/30001-40000/04 - Told You At Once.flac
0.080010	57639	MiniMalize - Hymn	Psy-Trance, Progressive Trance, Minimal Techno	M:/Volumes/Avantgarde/MP3/Various Artists - NOTHING BUT... MINIMAL STYLE, VOL. 09 Pt.2 [2020]/04 - MiniMalize - Hymn.mp3
0.079595	56218	Kevin Saunderson, E-Dancer feat. Virus J - Oombah	Downtempo, Future Jazz, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - INFUSED [2018]/04 - Kevin Saunderson, E-Dancer feat. Virus J - Oombah.mp3
0.079384	47227	Etienne Jaumet - Nuclear War	Electro, Synth-pop, Downtempo	M:/Volumes/Avantgarde/MP3/Etienne Jaumet - 8 REGARDS OBLIQUES [2018]/02 - Etienne Jaumet - Nuclear War.mp3
0.079333	45722	Barbara Ford - Sound of the Siren	Dungeon Synth, Dark Ambient, Ambient	M:/Volumes/Avantgarde/MP3/Barbara Ford - SOUND OF THE SIREN [2019]/01 - Barbara Ford - Sound of the Siren.mp3
0.078689	47382	Filterheadz - Intensity (Original Mix)	Techno, Hard Techno, Tech Trance	M:/Volumes/Avantgarde/MP3/Filterheadz - INTENSITY [2018]/01 - Filterheadz - Intensity (Original Mix).mp3
0.078305	44701	Vilod - Jungsstück	Experimental, Downtempo, Abstract	M:/Volumes/Albums/Vilod - The Clouds Know/10 - Jungsstück.flac
0.078294	61822	Buchecha - Burning State	Hard Techno, Schranz, Techno	M:/Volumes/Avantgarde/MP3/Various Artists Pt.1 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/05 - Buchecha - Burning State.mp3
0.078074	47909	I Hate Models - Death Engine	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/I Hate Models - INTERGALACTIC EMOTIONAL BREAKDOWN [2019]/02 - I Hate Models - Death Engine.mp3
0.078064	31235	The Frozen Autumn - Grey Metal Wings	Synth-pop, Darkwave, Synthwave	M:/Volumes/Abstracted/30001-40000/07 - Grey Metal Wings.flac
0.077953	43843	Kerri Chandler (Official) - Better Late Than Never (The Media Mix)	House, Deep House, Garage House	M:/Volumes/Albums/Kerri Chandler (Official) - Dad Giveaway 05/Kerri Chandler (Official) - Dad Giveaway - 71 Better Late Than Never (The Media Mix).aiff
0.077762	29176	Unknown Artist - Bobby [Florence Records]	Downtempo, Funk, Soul	M:/Volumes/Abstracted/20001-30000/Unknown Artist - Bobby [Florence Records].wav
0.077638	37272	Nina Kraviz - tarde	Ambient, Experimental, Dark Ambient	M:/Volumes/Abstracted/30001-40000/Nina Kraviz - tarde.flac
0.077296	2827	Drake - Sticky	Trap, Bass Music, Instrumental	M:/Volumes/Abstracted/00001-10000/Drake - Sticky.flac
0.077225	1177	Eli Brown - Believe	Techno, Acid, Hard Techno	M:/Volumes/Abstracted/00001-10000/Believe - Eli Brown.flac
0.077097	215	A*S*Y*S;T78 - Ac/Id (Original Mix)	Techno, Acid, Hard Techno	M:/Volumes/Abstracted/00001-10000/A S Y S - Ac Id (Original Mix).flac
0.076831	16573	Occibel - Drop the Mic!	Electro, Ghetto House, House	M:/Volumes/Abstracted/10001-20000/Occibel - Drop the Mic!.flac
0.076703	6091	MoMA Ready - Untitled. (HOA018) Judgement Child	House, Deep House, Techno	M:/Volumes/Abstracted/00001-10000/MoMA Ready - Untitled. (HOA018) - 02 Judgement Child.wav
0.076633	31620	Count Basic - The Revenge Of The Bomberclad Joint: The Kruder & Dorfmeister Session Pt. II (The Lost Tapes)	Downtempo, Conscious, Instrumental	M:/Volumes/Abstracted/30001-40000/22 Count Basic Kruder & Dorfmeister The K&D Sessions TM The Revenge.wav
0.076373	20231	A. Marshall Jefferson Presents Truth - Open Our Eyes (Celestial Mix)	Deep House, House, Acid House	M:/Volumes/Abstracted/20001-30000/A Marshall Jefferson Presents Truth Open Our Eyes Celestial Mix.aiff
0.075798	47310	Fantastic Twins - Time Science	Minimal, Techno, House	M:/Volumes/Avantgarde/MP3/Fantastic Twins - THE NEW YOU [2017]/04 - Fantastic Twins - Time Science.mp3
0.075401	12417	Darius the Barbarian - On Screen (NRG Mix)	Electro, Ghetto, Gangsta	M:/Volumes/Abstracted/10001-20000/Darius the Barbarian - On Screen (NRG Mix).flac
0.075314	36023	Klanglos - Dead End	Electro House, Bassline, House	M:/Volumes/Abstracted/30001-40000/Klanglos - Dead End.flac
0.075076	23147	Enzo Leep & Alffie - On My Own (Day Mix) (feat. Emma Barber)	Minimal Techno, House, Downtempo	M:/Volumes/Abstracted/20001-30000/Enzo Leep, Alffie On My Own feat Emma Barber Day Mix SOSrec.flac
0.075001	47385	Filterheadz - Think About (Original Mix)	Techno, Tech Trance, Hard Techno	M:/Volumes/Avantgarde/MP3/Filterheadz - INTENSITY [2018]/02 - Filterheadz - Think About (Original Mix).mp3
0.074943	32677	Barbara Tucker - I Get Lifted (Underground Network Mix)	House, Garage House, Deep House	M:/Volumes/Abstracted/30001-40000/Barbara Tucker - I Get Lifted (Underground Network Mix).flac
0.074813	20359	Aerofunk - Definition of III (Original Mix)	Bassline, House, Electro House	M:/Volumes/Abstracted/20001-30000/Aerofunk - Definition of III Original Mix.aiff
0.074573	18736	The Trip - I Need (Speed)	Speed Garage, Bassline, UK Garage	M:/Volumes/Abstracted/10001-20000/The Trip - I Need (Speed).flac
0.074085	3695	Gojnea76 - Oh my gosh, Jamie XX	Techno, House, Tech House	M:/Volumes/Abstracted/00001-10000/Gojnea76 - Oh my gosh, Jamie XX.flac
0.073853	17135	Project Pat, La Chat, Three 6 Mafia - Chickenhead	Gangsta, Thug Rap, Screw	M:/Volumes/Abstracted/10001-20000/Project Pat, La Chat, Three 6 Mafia - Chickenhead.flac
0.073682	44279	Rework - Amoureuse	Electroclash, Synth-pop, Electro	M:/Volumes/Albums/Rework - Say Hey/Rework - Say Hey - 03 Amoureuse.flac
0.073454	44516	DJ Real Madrid - Geist	Ambient, Experimental, Techno	M:/Volumes/Albums/VA - Amphora VII/DJ Real Madrid - Geist [Saraw].aiff
0.073326	16240	MYKI - Damenun	Drum n Bass, Halftime, Experimental	M:/Volumes/Abstracted/10001-20000/MYKI - Damenun.flac
0.073207	30346	The Frozen Autumn - White On White (Album Version)	Darkwave, Synth-pop, Synthwave	M:/Volumes/Abstracted/30001-40000/02 - White On White ( Version).flac
0.073096	28160	Space Afrika - sd tl	Dub Techno, Ambient, Techno	M:/Volumes/Abstracted/20001-30000/Space Afrika sd tl.flac
0.073065	2094	Cr15tina (CristinPhilippin) Please be Kind	House, Experimental, Techno	M:/Volumes/Abstracted/00001-10000/Cr15tina (CristinPhilippin) Please be Kind.wav
0.072998	18147	Slxm_Sol_feat_Elsa_Wish_You_Could_Original_Mix_Soul_Quest_Records__261854	Deep House, House, Downtempo	M:/Volumes/Abstracted/10001-20000/Slxm_Sol_feat_Elsa_Wish_You_Could_Original_Mix_Soul_Quest_Records__261854.wav
0.072756	8755	Tommy Vicari Jnr - Schtay	Deep House, House, Techno	M:/Volumes/Abstracted/00001-10000/Tommy Vicari Jnr - Schtay.flac
0.072474	13431	Figi & San Proper Place For Love - 4424 DIGITAL	Electro, House, Acid House	M:/Volumes/Abstracted/10001-20000/Figi & San Proper - A Place For Love - 4424 DIGITAL.wav
0.072193	4438	JB - GRIMEHOOD EP - 02 SHOOT TO KILL	Electro, Techno, Ghetto House	M:/Volumes/Abstracted/00001-10000/JB - GRIMEHOOD EP - 02 SHOOT TO KILL.wav
0.072169	48865	Lyhre - Seirenes	Experimental, IDM, Abstract	M:/Volumes/Avantgarde/MP3/Lyhre - SEIRENES [2018]/01 - Lyhre - Seirenes.mp3
0.071967	24809	Kaito Shoma - Knuckles	Breaks, Bassline, Drum n Bass	M:/Volumes/Abstracted/20001-30000/Knuckles - Kaito Shoma (FLAC).flac
0.071825	31242	Depeche Mode - Useless (K&D Session)	Downtempo, Future Jazz, Trip Hop	M:/Volumes/Abstracted/30001-40000/07 Depeche Mode Kruder & Dorfmeister The K&D Sessions TM Useless.wav
0.071608	47324	Feed Me - Perfect Blue	Electro House, Progressive House, Trance	M:/Volumes/Avantgarde/MP3/Feed Me - SLEEPLESS [2019]/01 - Feed Me - Perfect Blue.mp3
0.071405	50317	Wolke7 - Aprender	Downtempo, Ambient, Dub	M:/Volumes/Avantgarde/MP3/PRINCIPIANTES DEL INFINITO - WOLKE7 [2019]/05 - Wolke7 - Aprender.mp3
0.071392	44641	Kincaid,J. Caesar - Inside (feat. J. Caesar)	Experimental, IDM, Abstract	M:/Volumes/Albums/Various Artists - Limited Series 10 [Banoffee Pies]/Kincaid,J. Caesar - Inside (feat. J. Caesar).flac
0.071324	2224	Makcim & Levi - Daan de Blup	Experimental, Field Recording, Ambient	M:/Volumes/Abstracted/00001-10000/Daan de Blup.flac
0.071266	44522	Makcim, Levi Verspeek - A1 Daan de Blup VINYL ONLY	Experimental, Field Recording, Ambient	M:/Volumes/Albums/VA - dœiотсюда 2LP (Vinyl Only) MLREC001LP/Makcim, Levi Verspeek - A1 Daan de Blup VINYL ONLY  [Ml Rec.].aiff
0.071240	26254	NiCO_S - NICO_S - Antlitz	Tech House, Deep House, House	M:/Volumes/Abstracted/20001-30000/NiCO S - NICO S - Antlitz.wav
0.071071	26009	MoMA Ready Untitled HOA018 05 Simple As A Song Ft Mina Thomas &	Drum n Bass, Jungle, Halftime	M:/Volumes/Abstracted/20001-30000/MoMA Ready Untitled HOA018 05 Simple As A Song Ft Mina Thomas &.wav
0.070906	19302	Unknown Artist – Music [Florence Records]	House, Disco, Deep House	M:/Volumes/Abstracted/10001-20000/Unknown Artist – Music [Florence Records].wav
0.070438	38884	Sun People - This Morning	Juke, Drum n Bass, Jungle	M:/Volumes/Abstracted/30001-40000/Sun People - This Morning.flac
0.070431	33071	Byron Stingily - Sing A Song (Mousse T.'s Big Club Mix)	House, Garage House, Deep House	M:/Volumes/Abstracted/30001-40000/Byron Stingily - Sing A Song (Mousse T.'s Big Club Mix).flac
0.070244	29523	Vilod - Jungsstück	Experimental, Contemporary Jazz, Free Improvisation	M:/Volumes/Abstracted/20001-30000/Vilod - The Clouds Know - 10 Jungsstück.flac
0.070182	31791	Occibel - Stimulation	Psy-Trance, Progressive Trance, Techno	M:/Volumes/Abstracted/30001-40000/A1 Occibel - Stimulation.wav
0.070088	30657	Count Basic - Speechless (Drum 'N' Bass)	Drum n Bass, Downtempo, Future Jazz	M:/Volumes/Abstracted/30001-40000/03 Count Basic Kruder & Dorfmeister The K&D Sessions TM Speechless.wav
0.069900	57738	Dan McKie - Old Skool	Tech House, House, Techno	M:/Volumes/Avantgarde/MP3/Various Artists - OLD SKOOL (RUNNER UP REMIXES) [2018]/01 - Dan McKie - Old Skool.mp3
0.069802	46484	Crazy P - Allow Me	Nu-Disco, House, Synth-pop	M:/Volumes/Avantgarde/MP3/Crazy P - ALLOW ME [2018]/01 - Crazy P - Allow Me.mp3
0.069649	22314	Darius the Barbarian - On Screen	Gangsta, Crunk, Thug Rap	M:/Volumes/Abstracted/20001-30000/Darius the Barbarian - On Screen.flac
0.069568	13432	Figi & San Proper Alive ft DROMéDA 4424 DIGITAL	House, Electro, Nu-Disco	M:/Volumes/Abstracted/10001-20000/Figi & San Proper Alive ft DROMéDA 4424 DIGITAL.wav
0.069545	3095	Enzo Leep & Alffie - On My Own (Night Mix) (feat. Emma Barber)	Techno, Tech House, Minimal	M:/Volumes/Abstracted/00001-10000/Enzo Leep, Alffie On My Own feat Emma Barber Night Mix SOSrec.flac
0.069490	17914	Gleb Mikov - Seventeen Shine	Deep House, House, Minimal	M:/Volumes/Abstracted/10001-20000/Seventeen Shine.wav
0.069435	35696	JB - GRIMEHOOD EP - 01 WELCOME TO LONDON BRUV	Techno, Electro, Hard Techno	M:/Volumes/Abstracted/30001-40000/JB - GRIMEHOOD EP - 01 WELCOME TO LONDON BRUV.wav
0.069124	34227	DJ Trajic - Soul Patrol (Chain Gang Mix)	House, Hard House, Techno	M:/Volumes/Abstracted/30001-40000/DJ Trajic - Soul Patrol (Chain Gang Mix).flac
0.068764	36748	Metarøs - Acid Madness	Hard Techno, Techno, Acid	M:/Volumes/Abstracted/30001-40000/Metarøs - Acid Madness.flac
0.068570	59641	Agoria feat. Carl Craig & La Scalars - Speechless (Gesaffelstein Remix)	Techno, Bassline, Electro House	M:/Volumes/Avantgarde/MP3/Various Artists - SPEECHLESS (FEAT. CARL CRAIG, LA SCALARS) [REMIXES, VOL. 1] [2018]/02 - Agoria feat. Carl Craig & La Scalars - Speechless (Gesaffelstein Remix).mp3
0.068159	22659	DJ W!ld - On The Moon	Soundtrack, Spoken Word, Sound Collage	M:/Volumes/Abstracted/20001-30000/DJ W!ld - On The Moon.flac
0.067943	29676	Wachita China - PARTY & BULL$H1T	Ghettotech, Ghetto House, Breakbeat	M:/Volumes/Abstracted/20001-30000/Wachita China WC004 AFRAID OF THE RAVE EP 02 PARTY & BULL$H1T.flac
0.067453	21336	Boston George (UK) - Get 'Em Up	Bassline, House, Electro House	M:/Volumes/Abstracted/20001-30000/Boston George (UK) - Get 'Em Up [MM085].flac
0.067272	14821	Keja, Kan10 - Bass Tunnel	Tribal, Hard Techno, Techno	M:/Volumes/Abstracted/10001-20000/Keja - Bass Tunnel.flac
0.067116	35083	Kassa Overall, Lil B, Shabazz Palaces, Francis and the Lights - Going Up	Downtempo, Future Jazz, Hip Hop	M:/Volumes/Abstracted/30001-40000/Going Up - Kassa Overall.flac
0.067030	27740	Maur & Rose Moncado - Say It Right	Progressive House, Tech House, Trance	M:/Volumes/Abstracted/20001-30000/Say It Right - Maur Rose Moncado (FLAC).flac
0.066934	53926	Twerking Class Heroes - Wali Mata (Original Mix)	Downtempo, Bhangra, Electro	M:/Volumes/Avantgarde/MP3/Various Artists - BOOMBIA [2019]/06 - Twerking Class Heroes - Wali Mata (Original Mix).mp3
0.066903	32883	blondes gift - supersexmachine	Electro, Synth-pop, Electroclash	M:/Volumes/Abstracted/30001-40000/blondes gift - supersexmachine.wav
0.066695	687	Andrei Voica - Love Won't Change (Easterie Paolini Remix)	Minimal, Experimental, Abstract	M:/Volumes/Abstracted/00001-10000/Andrei Voica Love Won't Change Easterie Paolini Remix.flac
0.066684	34027	Call Super - Design Of A Body Sublime	House, Deep House, Bassline	M:/Volumes/Abstracted/30001-40000/Design Of A Body Sublime.flac
0.066553	31332	Rainer Trüby Trio - Donaueschingen (Peter Kruder's Donaudampfschifffahrtsgesellschaftskapitänskajüte	Future Jazz, Downtempo, Acid Jazz	M:/Volumes/Abstracted/30001-40000/09 Rainer Trüby Trio Kruder & Dorfmeister The K&D Sessions TM Donaueschingen.wav
0.066108	18008	Sikstee & Andras Bader It With Me PHASERATI DIGI™ASTER	Tech House, Minimal, House	M:/Volumes/Abstracted/10001-20000/Sikstee & Andras Bader It With Me PHASERATI DIGI™ASTER.wav
0.065951	35549	IQ Musique, Donald Sheffey - This Was Meant To Be (Dub Mix)	House, Deep House, Garage House	M:/Volumes/Abstracted/30001-40000/IQ Musique - This Was Meant To Be (Dub Mix).flac
0.065850	34188	DJ Jean - The Launch (original mix)	Trance, Hard House, House	M:/Volumes/Abstracted/30001-40000/DJ Jean - The Launch (Original Mix).flac
0.065814	43788	Kerri Chandler (Official) - Dick Dickler (Kerri Chandler) Night With Dick (The Dick Dickler EP) (NEW TRACK ADDED!!) (The Bar with vocals by EQ the XTC Queen)	House, Deep House, Garage House	M:/Volumes/Albums/Kerri Chandler (Official) - Dad Giveaway 02/Kerri Chandler (Official) - Dad Giveaway - 16 Dick Dickler (Kerri Chandler) - A Night With Dick (The Dick Dickler EP) (NEW TRACK ADDED!!) (The Bar with vocals by EQ the XTC Qu.aiff
0.065717	26309	Nina Kraviz - tarde (david löhlein amor mix)	Techno, Hard Techno, Trance	M:/Volumes/Abstracted/20001-30000/Nina Kraviz - tarde (david löhlein amor mix).flac
0.065620	44696	Vilod - Schalen Geschmack	Experimental, Free Improvisation, Ambient	M:/Volumes/Albums/Vilod - The Clouds Know/07 - Schalen Geschmack.flac
0.065446	56891	DJ Marika, Al-Fernandez - Madness	Tech House, Minimal, Techno	M:/Volumes/Avantgarde/MP3/Various Artists - MADNESS [2020]/01 - DJ Marika, Al-Fernandez - Madness.mp3
0.065412	28008	Silat Beksi Tibet Daniel Sanchez RemixHutch's Oink Oink Edit Preview	Tech House, House, Minimal	M:/Volumes/Abstracted/20001-30000/Silat Beksi Tibet Daniel Sanchez RemixHutch's Oink Oink Edit Preview.wav
0.064962	58275	So SchwayDeep Archer - Pick Up Yourself	Bassline, Tech House, House	M:/Volumes/Avantgarde/MP3/Various Artists - PICK UP YOURSELF [2018]/01 - So SchwayDeep Archer - Pick Up Yourself.mp3
0.064750	542	Kalli - All She Gets	Techno, House, Tech House	M:/Volumes/Abstracted/00001-10000/All She Gets.flac
0.064611	2921	Duke - So in Love With You (Remastered 2021)	Synth-pop, Soul, Funk	M:/Volumes/Abstracted/00001-10000/Duke - So in Love With You (Remastered 2021).flac
0.064403	61472	Alex Dimou - What Keeps You There	Tech House, Deep Techno, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - WHAT KEEPS YOU THERE [2019]/06 - Alex Dimou - What Keeps You There.mp3
0.064334	47365	Ferro - A I Said	Minimal, Techno, Minimal Techno	M:/Volumes/Avantgarde/MP3/Ferro - The Unforced EP [2021]/01 - Ferro - A I Said.mp3
0.064186	34216	DJ Supreme - Tha Wildstyle (Klubbheads Hardstyle)	Euro House, Hard House, Trance	M:/Volumes/Abstracted/30001-40000/DJ Supreme - Tha Wildstyle (Klubbheads Hardstyle).flac
0.064064	61464	Looke - What Else	House, Deep House, Dance-pop	M:/Volumes/Avantgarde/MP3/Various Artists - WHAT ELSE [2018]/01 - Looke - What Else.mp3
0.063562	7165	Proyecto Uno - Esta Pegao edit	Hip-House, Latin, House	M:/Volumes/Abstracted/00001-10000/Proyecto Uno - Esta Pegao edit.wav
